,student_id,student_name,States,Test_center,MATH,SCIENCE,PHYSICS,CHEMISTRY,BIOLOGY,TOTAL,PERCENTAGE
4244,14245,Gagan Singh,Jharkhand,kolkata,63,31,47,43,38,222,44.4
4245,14246,Mony Divedi,Himachal Pradesh,kolkata,99,63,42,59,89,352,70.4
4246,14247,Kamini Gupta,Sikkim,Aasam,66,42,92,71,67,338,67.6
4247,14248,Tejas Pandey,Tripura,Aasam,74,50,37,39,38,238,47.6
4248,14249,Gayatri Yadav,Andhra Pradesh,Hyderabad,44,100,75,88,74,381,76.2
4249,14250,Shyama Phatak,Bihar,kolkata,66,75,56,35,68,300,60.0
4250,14251,Tushar Phatak,Manipur,Aasam,86,80,63,51,87,367,73.4
4251,14252,Yash Srivastav,Manipur,Aasam,74,40,48,89,90,341,68.2
4252,14253,Himanshu Mishra,Arunachal Pradesh,Aasam,49,48,35,81,74,287,57.4
4253,14254,Aman Thakur,Himachal Pradesh,kolkata,44,46,37,63,81,271,54.2
4254,14255,Hayat Srivastav,Madhya Pradesh,Mumbai,63,68,97,54,57,339,67.8
4255,14256,Priyanshi Rao,Gujarat,Agra,91,69,32,49,69,310,62.0
4256,14257,Rohan Kumar,Nagaland,Aasam,75,68,56,57,32,288,57.6
4257,14258,Dev Sonkar,Himachal Pradesh,kolkata,53,55,71,51,95,325,65.0
4258,14259,Virat Pratap,Goa,Banglore,46,44,89,37,49,265,53.0
4259,14260,Gayatri Srivastav,Kerala,Chennai,88,90,40,35,62,315,63.0
4260,14261,Yashi Phatak,Manipur,Aasam,54,69,50,99,91,363,72.6
4261,14262,Gauri Rao,Mizoram,Aasam,62,45,51,55,32,245,49.0
4262,14263,Ishan Divedi,Meghalaya,Aasam,81,80,47,35,90,333,66.6
4263,14264,Kirti Gupta,Rajasthan,Delhi,45,41,36,41,79,242,48.4
4264,14265,Manish Yadav,West Bengal,kolkata,82,72,38,85,49,326,65.2
4265,14266,Priyanshee Rao,Madhya Pradesh,Mumbai,90,65,36,78,50,319,63.8
4266,14267,Krishan Triphati,Himachal Pradesh,kolkata,69,71,66,54,30,290,58.0
4267,14268,Sita Singh,Uttarakhand,Delhi,79,88,50,73,64,354,70.8
4268,14269,Harsh Vishwakarma,Tripura,Aasam,58,49,86,77,44,314,62.8
4269,14270,Jooli Maurrya,Nagaland,Aasam,97,96,58,90,72,413,82.6
4270,14271,Rohit Triphati,Odisha,Hyderabad,94,70,77,48,84,373,74.6
4271,14272,Om Thakur,Karnataka,Banglore,98,72,87,75,31,363,72.6
4272,14273,Ankit Seth,Haryana,Delhi,71,67,46,41,50,275,55.0
4273,14274,Siwangi Yadav,Uttarakhand,Delhi,41,63,81,34,59,278,55.6
4274,14275,Rohit Divedi,Tamil Nadu,Chennai,31,69,32,55,66,253,50.6
4275,14276,Nitya Yadav,Bihar,kolkata,36,51,100,52,87,326,65.2
4276,14277,Pragya Vishwakarma,Kerala,Chennai,70,41,50,78,73,312,62.4
4277,14278,Abhimanyu Srivastav,Andhra Pradesh,Hyderabad,82,30,63,85,50,310,62.0
4278,14279,Ishan Yadav,Rajasthan,Delhi,83,63,77,49,67,339,67.8
4279,14280,Gagan Rai,Tripura,Aasam,83,41,75,74,43,316,63.2
4280,14281,Shankar Pandit,Tamil Nadu,Chennai,89,76,87,46,31,329,65.8
4281,14282,Sita Srivastav,Meghalaya,Aasam,68,49,43,67,89,316,63.2
4282,14283,Sanket Tiwari,Arunachal Pradesh,Aasam,43,36,59,40,63,241,48.2
4283,14284,Dal Kumari,Uttar Pradesh,Delhi,30,54,45,33,83,245,49.0
4284,14285,Ranjit Mishra,Mizoram,Aasam,69,39,32,93,58,291,58.2
4285,14286,Rahul Divedi,Uttarakhand,Delhi,92,92,100,91,76,451,90.2
4286,14287,Puneeth Kumar,Punjab,Agra,99,35,95,95,59,383,76.6
4287,14288,Aaroohi Thakur,Uttarakhand,Delhi,86,64,78,93,89,410,82.0
4288,14289,Sanoj Pandey,Andhra Pradesh,Hyderabad,98,72,37,53,51,311,62.2
4289,14290,Suryansh Phatak,Sikkim,Aasam,55,74,69,86,93,377,75.4
4290,14291,Ruhi Sonkar,Meghalaya,Aasam,75,84,60,65,100,384,76.8
4291,14292,Seeta Phatak,Karnataka,Banglore,52,55,79,51,38,275,55.0
4292,14293,Ruhi Kumar,Tamil Nadu,Chennai,45,89,95,49,78,356,71.2
4293,14294,Reena Rao,Kerala,Chennai,46,86,72,80,75,359,71.8
4294,14295,Devesh Mishra,Karnataka,Banglore,37,71,63,95,100,366,73.2
4295,14296,Pragati Vishwakarma,Mizoram,Aasam,49,48,65,81,97,340,68.0
4296,14297,Gouri Rao,Mizoram,Aasam,99,69,63,67,71,369,73.8
4297,14298,Nitya Mishra,Gujarat,Agra,71,87,100,57,33,348,69.6
4298,14299,Dipendra Srivastav,Odisha,Hyderabad,90,93,78,56,57,374,74.8
4299,14300,Mehul Maurya,Sikkim,Aasam,70,36,33,54,65,258,51.6
4300,14301,Sachin Srivastav,Goa,Banglore,79,31,72,71,48,301,60.2
4301,14302,Puspha Singh,Mizoram,Aasam,97,59,41,48,32,277,55.4
4302,14303,Devang Thakur,Arunachal Pradesh,Aasam,33,54,97,48,41,273,54.6
4303,14304,Dharam Yadav,Bihar,kolkata,79,33,47,88,75,322,64.4
4304,14305,Ambika Triphati,Uttarakhand,Delhi,81,91,61,34,32,299,59.8
4305,14306,Dipendra Phatak,Uttar Pradesh,Delhi,75,46,51,79,91,342,68.4
4306,14307,Gita Maurya,Bihar,kolkata,76,94,35,66,66,337,67.4
4307,14308,Siddhesh Vishwakarma,Arunachal Pradesh,Aasam,34,45,35,88,34,236,47.2
4308,14309,Raghvendra Triphati,Chhattisgarh,Hyderabad,55,51,96,83,89,374,74.8
4309,14310,Rohit Rai,Karnataka,Banglore,51,47,77,62,60,297,59.4
4310,14311,Monika Srivastav,Madhya Pradesh,Mumbai,64,48,52,79,98,341,68.2
4311,14312,Shyama Gupta,Uttar Pradesh,Delhi,98,66,68,58,57,347,69.4
4312,14313,Darshan Maurya,Rajasthan,Delhi,30,91,76,58,48,303,60.6
4313,14314,Nagaraju Gupta,Maharashtra,Mumbai,36,45,99,90,74,344,68.8
4314,14315,Yogesh Kumar,Nagaland,Aasam,93,65,60,32,60,310,62.0
4315,14316,Kush Triphati,Sikkim,Aasam,37,53,82,32,42,246,49.2
4316,14317,Ayush Phatak,Chhattisgarh,Hyderabad,96,60,75,42,78,351,70.2
4317,14318,Dal Phatak,Sikkim,Aasam,97,73,85,73,97,425,85.0
4318,14319,Rounak Rajput,Punjab,Agra,96,97,66,38,75,372,74.4
4319,14320,Mihir Tiwari,Meghalaya,Aasam,68,83,97,33,46,327,65.4
4320,14321,Jooli Rajput,Rajasthan,Delhi,39,92,30,49,75,285,57.0
4321,14322,Krishna Gupta,Nagaland,Aasam,73,81,36,53,96,339,67.8
4322,14323,Ninad Srivastav,Kerala,Chennai,68,58,81,96,33,336,67.2
4323,14324,Sukh Seth,Uttarakhand,Delhi,98,44,56,74,70,342,68.4
4324,14325,Abhinav Pratap,Odisha,Hyderabad,71,31,75,51,97,325,65.0
4325,14326,Karan Rajput,Tripura,Aasam,62,73,42,80,43,300,60.0
4326,14327,Varun Divedi,Andhra Pradesh,Hyderabad,59,86,59,80,78,362,72.4
4327,14328,Rahul Vishwakarma,Chhattisgarh,Hyderabad,59,90,39,32,59,279,55.8
4328,14329,Bal Maurya,Rajasthan,Delhi,60,56,51,62,82,311,62.2
4329,14330,Abhishek Pandit,Meghalaya,Aasam,90,60,81,52,82,365,73.0
4330,14331,Tejas Triphati,Maharashtra,Mumbai,75,85,69,54,42,325,65.0
4331,14332,Nitya Rajput,Mizoram,Aasam,71,38,30,45,80,264,52.8
4332,14333,Priti Phatak,Andhra Pradesh,Hyderabad,41,97,96,80,73,387,77.4
4333,14334,Himanshu Rajput,Arunachal Pradesh,Aasam,71,72,51,95,73,362,72.4
4334,14335,Sita Triphati,Tamil Nadu,Chennai,69,64,48,68,62,311,62.2
4335,14336,Sita Tiwari,Jharkhand,kolkata,72,92,60,49,40,313,62.6
4336,14337,Pallawi Tiwari,Madhya Pradesh,Mumbai,65,59,81,58,43,306,61.2
4337,14338,Jyoti Mishra,Mizoram,Aasam,77,35,32,99,38,281,56.2
4338,14339,Hayat Pandey,Uttarakhand,Delhi,30,50,81,54,34,249,49.8
4339,14340,Janhavi Rai,Haryana,Delhi,61,35,51,93,63,303,60.6
4340,14341,Vivek Singh,Kerala,Chennai,99,91,53,51,76,370,74.0
4341,14342,Gagan Rao,Gujarat,Agra,66,81,78,67,44,336,67.2
4342,14343,Hayat Kumar,Jharkhand,kolkata,94,52,38,91,45,320,64.0
4343,14344,Devang Vishwakarma,Rajasthan,Delhi,90,34,45,70,76,315,63.0
4344,14345,Anamika Kumar,Gujarat,Agra,77,37,78,82,95,369,73.8
4345,14346,Janhavi Vishwakarma,Meghalaya,Aasam,42,98,63,99,86,388,77.6
4346,14347,Gagan Seth,Manipur,Aasam,35,54,32,41,72,234,46.8
4347,14348,Seeta Devi,Arunachal Pradesh,Aasam,93,87,37,70,56,343,68.6
4348,14349,Janhavi Rajput,Kerala,Chennai,49,84,96,46,71,346,69.2
4349,14350,Raju Triphati,Uttar Pradesh,Delhi,71,62,42,92,64,331,66.2
4350,14351,Rahul Pratap,Bihar,kolkata,67,50,72,86,69,344,68.8
4351,14352,Tripti Kumar,Andhra Pradesh,Hyderabad,47,34,59,50,61,251,50.2
4352,14353,Namita Triphati,Kerala,Chennai,61,100,75,81,84,401,80.2
4353,14354,Ram Sonkar,Madhya Pradesh,Mumbai,94,91,97,59,68,409,81.8
4354,14355,Soham Maurya,Karnataka,Banglore,90,62,74,47,94,367,73.4
4355,14356,Shalani Thakur,Uttarakhand,Delhi,68,98,63,82,64,375,75.0
4356,14357,Pratyush Mishra,Madhya Pradesh,Mumbai,80,57,55,89,52,333,66.6
4357,14358,Shradha Thakur,Telangana,Aasam,31,33,51,89,88,292,58.4
4358,14359,Yogesh Triphati,Punjab,Agra,38,55,69,55,67,284,56.8
4359,14360,Soham Devi,Goa,Banglore,35,97,76,66,99,373,74.6
4360,14361,Kirti Tiwari,Telangana,Aasam,72,56,88,89,31,336,67.2
4361,14362,Raju Vishwakarma,Punjab,Agra,60,89,60,96,92,397,79.4
4362,14363,Shruti Gupta,Telangana,Aasam,83,98,95,67,47,390,78.0
4363,14364,Tripti Phatak,Rajasthan,Delhi,61,64,64,85,60,334,66.8
4364,14365,Jooli Srivastav,Bihar,kolkata,38,57,63,94,33,285,57.0
4365,14366,Ananya Pratap,Uttar Pradesh,Delhi,65,81,94,89,88,417,83.4
4366,14367,Shradha Gupta,Tripura,Aasam,78,98,72,78,43,369,73.8
4367,14368,Ram Triphati,Punjab,Agra,92,93,94,52,69,400,80.0
4368,14369,Vaibhav Srivastav,Tripura,Aasam,79,42,84,76,67,348,69.6
4369,14370,Rudra Srivastav,Haryana,Delhi,43,48,44,37,67,239,47.8
4370,14371,Raju Mishra,West Bengal,kolkata,59,36,95,50,51,291,58.2
4371,14372,Rounak Divedi,Mizoram,Aasam,93,66,90,83,54,386,77.2
4372,14373,Shivam Thakur,Gujarat,Agra,44,84,87,96,48,359,71.8
4373,14374,Shalani Mishra,Jharkhand,kolkata,79,52,37,49,88,305,61.0
4374,14375,Pragati Srivastav,Meghalaya,Aasam,65,35,84,32,78,294,58.8
4375,14376,Utkarsh Pandey,Bihar,kolkata,59,55,97,40,40,291,58.2
4376,14377,Abhishek Yadav,Karnataka,Banglore,65,82,91,53,66,357,71.4
4377,14378,Ninad Pandey,Rajasthan,Delhi,72,83,67,93,83,398,79.6
4378,14379,Devesh Srivastav,Tripura,Aasam,99,41,78,62,93,373,74.6
4379,14380,Prajwal Maurya,Gujarat,Agra,46,59,41,74,94,314,62.8
4380,14381,Rounak Triphati,Goa,Banglore,67,59,62,75,48,311,62.2
4381,14382,Vaibhav Singh,Jharkhand,kolkata,97,62,48,84,94,385,77.0
4382,14383,Ashish Maurya,Rajasthan,Delhi,66,51,73,94,88,372,74.4
4383,14384,Suyash Srivastav,Uttarakhand,Delhi,98,78,77,84,61,398,79.6
4384,14385,Krishna Kumari,Madhya Pradesh,Mumbai,60,87,100,59,89,395,79.0
4385,14386,Soham Singh,Sikkim,Aasam,78,84,86,87,88,423,84.6
4386,14387,Sukh Mishra,Gujarat,Agra,76,37,52,37,34,236,47.2
4387,14388,Gagan Mishra,Meghalaya,Aasam,92,37,89,67,49,334,66.8
4388,14389,Sukhan Triphati,Goa,Banglore,91,87,39,51,52,320,64.0
4389,14390,Anushka Divedi,West Bengal,kolkata,63,87,86,57,45,338,67.6
4390,14391,Gagan Maurrya,Andhra Pradesh,Hyderabad,60,85,63,65,44,317,63.4
4391,14392,Anjali Mishra,Karnataka,Banglore,43,68,31,34,72,248,49.6
4392,14393,Yogesh Singh,Himachal Pradesh,kolkata,65,76,42,93,68,344,68.8
4393,14394,Dev Yadav,Sikkim,Aasam,92,97,89,74,31,383,76.6
4394,14395,Ishan Mishra,Nagaland,Aasam,48,82,91,51,49,321,64.2
4395,14396,Aman Triphati,Odisha,Hyderabad,49,64,52,55,82,302,60.4
4396,14397,Dul Maurrya,Meghalaya,Aasam,59,61,32,77,76,305,61.0
4397,14398,Abhishek Yadav,Gujarat,Agra,64,64,41,77,45,291,58.2
4398,14399,Manish Rajput,Madhya Pradesh,Mumbai,75,43,40,64,84,306,61.2
4399,14400,Aadesh Mishra,Meghalaya,Aasam,59,83,74,74,65,355,71.0
4400,14401,Gur Pandey,Sikkim,Aasam,76,72,91,67,37,343,68.6
4401,14402,Pradhi Pandey,Maharashtra,Mumbai,33,63,92,89,92,369,73.8
4402,14403,Sarthak Seth,Bihar,kolkata,90,33,57,33,39,252,50.4
4403,14404,Rohan Maurya,Karnataka,Banglore,92,62,91,63,41,349,69.8
4404,14405,Suyash Rajput,Karnataka,Banglore,90,79,77,30,34,310,62.0
4405,14406,Ritik Singh,Bihar,kolkata,46,53,42,93,40,274,54.8
4406,14407,Ashish Rajput,Kerala,Chennai,35,33,36,78,82,264,52.8
4407,14408,Sweta Pratap,Meghalaya,Aasam,99,60,86,78,55,378,75.6
4408,14409,Ram Vishwakarma,Himachal Pradesh,kolkata,69,48,99,95,72,383,76.6
4409,14410,Dharmesh Phatak,Andhra Pradesh,Hyderabad,84,58,45,35,84,306,61.2
4410,14411,Devang Sonkar,Chhattisgarh,Hyderabad,76,72,55,58,84,345,69.0
4411,14412,Shruti Thakur,Madhya Pradesh,Mumbai,34,89,82,32,81,318,63.6
4412,14413,Yashi Pandit,Jharkhand,kolkata,100,56,68,72,86,382,76.4
4413,14414,Ganesh Vishwakarma,Himachal Pradesh,kolkata,93,99,50,72,82,396,79.2
4414,14415,Ankit Vishwakarma,Andhra Pradesh,Hyderabad,73,50,34,74,30,261,52.2
4415,14416,Pinky Divedi,Tripura,Aasam,91,66,63,33,34,287,57.4
4416,14417,Yashi Rai,Goa,Banglore,57,61,73,70,67,328,65.6
4417,14418,Siddhesh Sonkar,West Bengal,kolkata,78,38,87,48,56,307,61.4
4418,14419,Siddhesh Pandey,Punjab,Agra,39,57,37,69,54,256,51.2
4419,14420,Simran Sonkar,Meghalaya,Aasam,38,41,76,83,99,337,67.4
4420,14421,Ram Devi,Andhra Pradesh,Hyderabad,48,96,64,54,61,323,64.6
4421,14422,Nav Maurrya,Madhya Pradesh,Mumbai,55,92,73,78,87,385,77.0
4422,14423,Jas Rai,Meghalaya,Aasam,74,80,77,47,82,360,72.0
4423,14424,Riya Sonkar,Chhattisgarh,Hyderabad,58,45,90,96,94,383,76.6
4424,14425,Dharmesh Kumari,Arunachal Pradesh,Aasam,87,44,60,52,53,296,59.2
4425,14426,Seeta Tiwari,Gujarat,Agra,90,95,51,87,71,394,78.8
4426,14427,Kush Singh,West Bengal,kolkata,63,91,46,44,61,305,61.0
4427,14428,Gagan Yadav,West Bengal,kolkata,36,55,43,96,40,270,54.0
4428,14429,Kamini Maurya,Nagaland,Aasam,99,39,38,74,31,281,56.2
4429,14430,Sandesh Gupta,Meghalaya,Aasam,87,58,71,93,77,386,77.2
4430,14431,Abhishek Mishra,Mizoram,Aasam,37,77,53,80,54,301,60.2
4431,14432,Shubham Rajput,Tripura,Aasam,93,41,64,94,46,338,67.6
4432,14433,Suyash Gupta,Madhya Pradesh,Mumbai,39,63,39,69,68,278,55.6
4433,14434,Ram Kumari,Madhya Pradesh,Mumbai,90,89,58,52,96,385,77.0
4434,14435,Mohit Rai,Maharashtra,Mumbai,96,89,45,64,33,327,65.4
4435,14436,Anjali Pratap,Himachal Pradesh,kolkata,30,70,52,64,93,309,61.8
4436,14437,Aishwarya Gupta,Andhra Pradesh,Hyderabad,49,86,94,40,48,317,63.4
4437,14438,Murat Pratap,Karnataka,Banglore,78,46,46,83,94,347,69.4
4438,14439,Anupam Vishwakarma,Nagaland,Aasam,97,32,43,91,38,301,60.2
4439,14440,Par Devi,Bihar,kolkata,48,67,30,30,90,265,53.0
4440,14441,Karam Gupta,Uttar Pradesh,Delhi,58,57,71,35,34,255,51.0
4441,14442,Karam Gupta,Madhya Pradesh,Mumbai,91,51,67,81,54,344,68.8
4442,14443,Jas Yadav,Tripura,Aasam,85,46,97,51,100,379,75.8
4443,14444,Nitya Seth,Telangana,Aasam,70,40,45,83,59,297,59.4
4444,14445,Mohit Rai,Telangana,Aasam,41,38,55,44,76,254,50.8
4445,14446,Nilam Vishwakarma,Madhya Pradesh,Mumbai,78,76,68,30,100,352,70.4
4446,14447,Pragati Sonkar,Meghalaya,Aasam,72,34,31,87,43,267,53.4
4447,14448,Paridhi Rajput,Kerala,Chennai,86,84,59,34,67,330,66.0
4448,14449,Aaroohi Seth,Madhya Pradesh,Mumbai,87,40,89,46,47,309,61.8
4449,14450,Chaitanya Pandit,Uttarakhand,Delhi,61,98,68,39,100,366,73.2
4450,14451,Namrata Phatak,Karnataka,Banglore,53,82,52,63,55,305,61.0
4451,14452,Shyam Seth,Odisha,Hyderabad,99,93,98,99,92,481,96.2
4452,14453,Priyanka Pandey,Uttar Pradesh,Delhi,64,61,56,54,35,270,54.0
4453,14454,Kajal Phatak,Nagaland,Aasam,99,91,30,33,92,345,69.0
4454,14455,Sukh Yadav,Sikkim,Aasam,54,92,73,65,66,350,70.0
4455,14456,Siwangi Thakur,Goa,Banglore,71,77,30,100,38,316,63.2
4456,14457,Rakhi Maurrya,Maharashtra,Mumbai,78,75,54,39,65,311,62.2
4457,14458,Abhinav Sonkar,Madhya Pradesh,Mumbai,55,32,63,94,52,296,59.2
4458,14459,Prajwal Gupta,Bihar,kolkata,92,55,54,89,31,321,64.2
4459,14460,Raghvendra Seth,Sikkim,Aasam,74,83,38,84,50,329,65.8
4460,14461,Ankit Mishra,Meghalaya,Aasam,70,79,90,43,92,374,74.8
4461,14462,Abhinav Rajput,Haryana,Delhi,88,99,67,36,78,368,73.6
4462,14463,Shubham Rajput,Jharkhand,kolkata,49,32,38,52,37,208,41.6
4463,14464,Samraat Gupta,Uttar Pradesh,Delhi,91,87,52,64,57,351,70.2
4464,14465,Unnat Pandey,Manipur,Aasam,65,49,52,57,91,314,62.8
4465,14466,Roshni Tiwari,Himachal Pradesh,kolkata,66,38,64,67,42,277,55.4
4466,14467,Anurag Seth,Meghalaya,Aasam,56,79,45,95,55,330,66.0
4467,14468,Ritik Srivastav,Punjab,Agra,46,59,74,51,81,311,62.2
4468,14469,Dharmesh Divedi,Tamil Nadu,Chennai,39,50,94,62,41,286,57.2
4469,14470,Rounak Pratap,West Bengal,kolkata,99,57,78,58,98,390,78.0
4470,14471,Pinky Rao,Rajasthan,Delhi,34,41,97,47,35,254,50.8
4471,14472,Jaspreet Tiwari,Nagaland,Aasam,77,90,69,57,54,347,69.4
4472,14473,Vijay Triphati,Telangana,Aasam,55,38,31,49,48,221,44.2
4473,14474,Shyam Gupta,West Bengal,kolkata,60,39,78,87,62,326,65.2
4474,14475,Priyanshee Gupta,Goa,Banglore,93,40,36,68,30,267,53.4
4475,14476,Ritik Mishra,Uttarakhand,Delhi,57,69,99,82,77,384,76.8
4476,14477,Rudra Rajput,Himachal Pradesh,kolkata,79,36,95,54,31,295,59.0
4477,14478,Gayatri Devi,Gujarat,Agra,55,32,33,56,69,245,49.0
4478,14479,Anupam Yadav,Odisha,Hyderabad,74,98,57,71,91,391,78.2
4479,14480,Aaroohi Srivastav,Telangana,Aasam,76,97,45,48,59,325,65.0
4480,14481,Ashish Kumari,Rajasthan,Delhi,58,39,32,88,45,262,52.4
4481,14482,Siwangi Divedi,Uttarakhand,Delhi,37,48,61,75,90,311,62.2
4482,14483,Par Rajput,Mizoram,Aasam,52,55,85,80,49,321,64.2
4483,14484,Devu Mishra,Gujarat,Agra,77,34,58,36,34,239,47.8
4484,14485,Jooli Kumari,Uttarakhand,Delhi,78,51,95,65,81,370,74.0
4485,14486,Sandesh Phatak,Chhattisgarh,Hyderabad,65,99,36,98,40,338,67.6
4486,14487,Prajwal Seth,Chhattisgarh,Hyderabad,83,35,60,88,66,332,66.4
4487,14488,Pradhi Pandey,Meghalaya,Aasam,62,51,37,60,57,267,53.4
4488,14489,Hari Kumar,Kerala,Chennai,55,59,69,93,32,308,61.6
4489,14490,Aarav Vishwakarma,Gujarat,Agra,91,83,80,53,38,345,69.0
4490,14491,Priyanshi Rai,Odisha,Hyderabad,68,74,69,58,99,368,73.6
4491,14492,Gur Tiwari,Arunachal Pradesh,Aasam,52,88,88,68,86,382,76.4
4492,14493,Sachin Tiwari,Madhya Pradesh,Mumbai,87,74,93,44,95,393,78.6
4493,14494,Rohit Pandit,Himachal Pradesh,kolkata,78,76,99,39,50,342,68.4
4494,14495,Dharmesh Pandit,Madhya Pradesh,Mumbai,93,69,77,87,71,397,79.4
4495,14496,Bala Seth,Jharkhand,kolkata,85,99,73,73,76,406,81.2
4496,14497,Komal Maurrya,Mizoram,Aasam,53,99,35,41,65,293,58.6
4497,14498,Dipendra Gupta,Rajasthan,Delhi,40,39,41,36,38,194,38.8
4498,14499,Ronak Pratap,Punjab,Agra,62,31,61,43,90,287,57.4
4499,14500,Jyoti Srivastav,Arunachal Pradesh,Aasam,71,99,80,60,43,353,70.6
4500,14501,Ninad Maurrya,Uttar Pradesh,Delhi,97,87,73,90,83,430,86.0
4501,14502,Priyanshi Gupta,Jharkhand,kolkata,35,67,76,48,33,259,51.8
4502,14503,Pallawi Devi,Tripura,Aasam,32,43,48,79,87,289,57.8
4503,14504,Ram Kumari,Telangana,Aasam,60,75,53,50,71,309,61.8
4504,14505,Raghvendra Yadav,Gujarat,Agra,35,46,98,88,64,331,66.2
4505,14506,Priyanka Rao,Bihar,kolkata,66,96,81,59,57,359,71.8
4506,14507,Nikita Triphati,Andhra Pradesh,Hyderabad,31,71,81,58,52,293,58.6
4507,14508,Ambika Pandey,Goa,Banglore,68,82,48,81,37,316,63.2
4508,14509,Kirti Singh,Meghalaya,Aasam,94,63,72,34,35,298,59.6
4509,14510,Ankit Pandit,Uttar Pradesh,Delhi,96,81,42,31,48,298,59.6
4510,14511,Shivani Seth,Mizoram,Aasam,95,95,83,56,69,398,79.6
4511,14512,Abhijeet Rai,Meghalaya,Aasam,95,34,52,66,96,343,68.6
4512,14513,Krishna Pratap,Arunachal Pradesh,Aasam,65,86,69,65,50,335,67.0
4513,14514,Aakash Vishwakarma,Telangana,Aasam,56,84,92,71,51,354,70.8
4514,14515,Devesh Maurrya,Tamil Nadu,Chennai,100,43,42,52,49,286,57.2
4515,14516,Chaitanya Rajput,Telangana,Aasam,33,87,84,80,76,360,72.0
4516,14517,Sanket Triphati,Tripura,Aasam,48,43,82,71,55,299,59.8
4517,14518,Pinky Triphati,Kerala,Chennai,64,61,32,39,34,230,46.0
4518,14519,Sandesh Tiwari,Bihar,kolkata,79,63,89,47,75,353,70.6
4519,14520,Shruti Thakur,Himachal Pradesh,kolkata,56,50,76,85,33,300,60.0
4520,14521,Gita Triphati,Andhra Pradesh,Hyderabad,72,55,42,51,54,274,54.8
4521,14522,Ravindra Srivastav,Goa,Banglore,77,52,63,49,37,278,55.6
4522,14523,Gaurav Srivastav,Bihar,kolkata,32,65,58,64,53,272,54.4
4523,14524,Rudra Rao,Jharkhand,kolkata,81,100,94,99,60,434,86.8
4524,14525,Ritik Maurya,Telangana,Aasam,74,70,49,81,89,363,72.6
4525,14526,Rahul Singh,West Bengal,kolkata,43,100,80,72,61,356,71.2
4526,14527,Gauri Rai,Haryana,Delhi,44,53,85,78,42,302,60.4
4527,14528,Reena Srivastav,Odisha,Hyderabad,89,30,92,77,68,356,71.2
4528,14529,Devu Tiwari,Nagaland,Aasam,66,55,88,62,35,306,61.2
4529,14530,Devu Rao,Tripura,Aasam,97,82,48,86,81,394,78.8
4530,14531,Shubham Maurya,Madhya Pradesh,Mumbai,44,42,33,39,70,228,45.6
4531,14532,Saritha Tiwari,Gujarat,Agra,55,54,99,98,47,353,70.6
4532,14533,Komal Srivastav,Kerala,Chennai,99,38,86,66,58,347,69.4
4533,14534,Priya Rai,Uttarakhand,Delhi,69,30,44,86,86,315,63.0
4534,14535,Abhi Pandey,Nagaland,Aasam,87,35,36,57,75,290,58.0
4535,14536,Ashok Srivastav,Madhya Pradesh,Mumbai,88,56,64,100,47,355,71.0
4536,14537,Shila Sonkar,Gujarat,Agra,99,42,76,42,77,336,67.2
4537,14538,Adarsh Divedi,Maharashtra,Mumbai,91,93,78,46,74,382,76.4
4538,14539,Devu Sonkar,Nagaland,Aasam,82,60,81,66,78,367,73.4
4539,14540,Ronak Phatak,Uttar Pradesh,Delhi,97,87,77,46,74,381,76.2
4540,14541,Chaitanya Rajput,Madhya Pradesh,Mumbai,96,86,65,48,35,330,66.0
4541,14542,Anamika Vishwakarma,West Bengal,kolkata,55,73,67,70,78,343,68.6
4542,14543,Ganesh Rao,Madhya Pradesh,Mumbai,71,55,71,85,59,341,68.2
4543,14544,Dul Vishwakarma,Telangana,Aasam,44,70,41,71,84,310,62.0
4544,14545,Prathamesh Pandey,Tamil Nadu,Chennai,62,35,86,70,89,342,68.4
4545,14546,Ishan Devi,Madhya Pradesh,Mumbai,70,45,60,63,61,299,59.8
4546,14547,Om Rai,Haryana,Delhi,77,38,37,53,39,244,48.8
4547,14548,Har Rao,Andhra Pradesh,Hyderabad,98,64,55,88,49,354,70.8
4548,14549,Kirti Seth,Karnataka,Banglore,48,54,66,79,70,317,63.4
4549,14550,Pallawi Mishra,Goa,Banglore,34,47,61,54,32,228,45.6
4550,14551,Hayat Thakur,Tripura,Aasam,61,48,61,45,55,270,54.0
4551,14552,Ambika Gupta,Andhra Pradesh,Hyderabad,60,47,54,68,79,308,61.6
4552,14553,Maan Divedi,Andhra Pradesh,Hyderabad,30,95,78,68,81,352,70.4
4553,14554,Kshitij Triphati,West Bengal,kolkata,69,90,54,48,72,333,66.6
4554,14555,Deva Gupta,Mizoram,Aasam,58,49,74,43,73,297,59.4
4555,14556,Tanmay Srivastav,Tamil Nadu,Chennai,69,41,96,46,55,307,61.4
4556,14557,Devang Rajput,Tamil Nadu,Chennai,59,44,67,63,43,276,55.2
4557,14558,Savita Rai,Jharkhand,kolkata,87,58,34,66,66,311,62.2
4558,14559,Karan Triphati,Meghalaya,Aasam,84,95,46,43,92,360,72.0
4559,14560,Khushi Phatak,Maharashtra,Mumbai,90,34,74,97,43,338,67.6
4560,14561,Kishan Divedi,Gujarat,Agra,32,52,55,81,90,310,62.0
4561,14562,Hayat Phatak,Uttarakhand,Delhi,57,71,49,83,77,337,67.4
4562,14563,Aarav Srivastav,Uttarakhand,Delhi,56,68,68,98,69,359,71.8
4563,14564,Gagan Rajput,Arunachal Pradesh,Aasam,40,30,93,35,32,230,46.0
